Hz,dB
21655.0003052,-inf,
21655.0003052,-inf,
21654.3273926,-inf,
21654.3273926,-inf,
21653.65448,-inf,
21653.65448,-inf,
21652.9815674,-inf,
21652.9815674,-inf,
21652.3086548,-inf,
21652.3086548,-inf,
21651.6357422,-inf,
21651.6357422,-inf,
21650.9628296,-inf,
21650.9628296,-inf,
21650.289917,-inf,
21650.289917,-inf,
21649.6170044,-inf,
21649.6170044,-inf,
21648.9440918,-inf,
21648.9440918,-inf,
21648.2711792,-inf,
21648.2711792,-inf,
21647.5982666,-inf,
21647.5982666,-inf,
21646.925354,-inf,
21646.925354,-inf,
21646.2524414,-inf,
21646.2524414,-inf,
21645.5795288,-inf,
21645.5795288,-inf,
21644.9066162,-inf,
21644.9066162,-inf,
21644.2337036,-inf,
21644.2337036,-inf,
21643.560791,-inf,
21643.560791,-inf,
21642.8878784,-inf,
21642.8878784,-inf,
21642.2149658,-inf,
21642.2149658,-inf,
21641.5420532,-inf,
21641.5420532,-inf,
21640.8691406,-inf,
21640.8691406,-inf,
21640.196228,-inf,
21640.196228,-inf,
21639.5233154,-inf,
21639.5233154,-inf,
21638.8504028,-inf,
21638.8504028,-inf,
21638.1774902,-inf,
21638.1774902,-inf,
21637.5045776,-inf,
21637.5045776,-inf,
21636.831665,-inf,
21636.831665,-inf,
21636.1587524,-inf,
21636.1587524,-inf,
21635.4858398,-inf,
21635.4858398,-inf,
21634.8129272,-inf,
21634.8129272,-inf,
21634.1400146,-inf,
21634.1400146,-inf,
21633.4671021,-inf,
21633.4671021,-inf,
21632.7941895,-inf,
21632.7941895,-inf,
21632.1212769,-inf,
21632.1212769,-inf,
21631.4483643,-inf,
21631.4483643,-inf,
21630.7754517,-inf,
21630.7754517,-inf,
21630.1025391,-inf,
21630.1025391,-inf,
21629.4296265,-inf,
21629.4296265,-inf,
21628.7567139,-inf,
21628.7567139,-inf,
21628.0838013,-inf,
21628.0838013,-inf,
21627.4108887,-inf,
21627.4108887,-inf,
21626.7379761,-inf,
21626.7379761,-inf,
21626.0650635,-inf,
21626.0650635,-inf,
21625.3921509,-inf,
21625.3921509,-inf,
21624.7192383,-inf,
21624.7192383,-inf,
21624.0463257,-inf,
21624.0463257,-inf,
21623.3734131,-inf,
21623.3734131,-inf,
21622.7005005,-inf,
21622.7005005,-inf,
21622.0275879,-inf,
21622.0275879,-inf,
21621.3546753,-inf,
21621.3546753,-inf,
21620.6817627,-inf,
21620.6817627,-inf,
21620.0088501,-inf,
21620.0088501,-inf,
21619.3359375,-inf,
21619.3359375,-inf,
21618.6630249,-inf,
21618.6630249,-inf,
21617.9901123,-inf,
21617.9901123,-inf,
21617.3171997,-inf,
21617.3171997,-inf,
21616.6442871,-inf,
21616.6442871,-inf,
21615.9713745,-inf,
21615.9713745,-inf,
21615.2984619,-inf,
21615.2984619,-inf,
21614.6255493,-inf,
21614.6255493,-inf,
21613.9526367,-inf,
21613.9526367,-inf,
21613.2797241,-inf,
21613.2797241,-inf,
21612.6068115,-inf,
21612.6068115,-inf,
21611.9338989,-inf,
21611.9338989,-inf,
21611.2609863,-inf,
21611.2609863,-inf,
21610.5880737,-inf,
21610.5880737,-inf,
21609.9151611,-inf,
21609.9151611,-inf,
21609.2422485,-inf,
21609.2422485,-inf,
21608.5693359,-inf,
21608.5693359,-inf,
21607.8964233,-inf,
21607.8964233,-inf,
21607.2235107,-inf,
21607.2235107,-inf,
21606.5505981,-inf,
21606.5505981,-inf,
21605.8776855,-inf,
21605.8776855,-inf,
21605.2047729,-inf,
21605.2047729,-inf,
21604.5318604,-inf,
21604.5318604,-inf,
21603.8589478,-inf,
21603.8589478,-inf,
21603.1860352,-inf,
21603.1860352,-inf,
21602.5131226,-inf,
21602.5131226,-inf,
21601.84021,-inf,
21601.84021,-inf,
21601.1672974,-inf,
21601.1672974,-inf,
21600.4943848,-inf,
21600.4943848,-inf,
21599.8214722,-inf,
21599.8214722,-inf,
21599.1485596,-inf,
21599.1485596,-inf,
21598.475647,-inf,
21598.475647,-inf,
21597.8027344,-inf,
21597.8027344,-inf,
21597.1298218,-inf,
21597.1298218,-inf,
21596.4569092,-inf,
21596.4569092,-inf,
21595.7839966,-inf,
21595.7839966,-inf,
21595.111084,-inf,
21595.111084,-inf,
21594.4381714,-inf,
21594.4381714,-inf,
21593.7652588,-inf,
21593.7652588,-inf,
21593.0923462,-inf,
21593.0923462,-inf,
21592.4194336,-inf,
21592.4194336,-inf,
21591.746521,-inf,
21591.746521,-inf,
21591.0736084,-inf,
21591.0736084,-inf,
21590.4006958,-inf,
21590.4006958,-inf,
21589.7277832,-inf,
21589.7277832,-inf,
21589.0548706,-inf,
21589.0548706,-inf,
21588.381958,-inf,
21588.381958,-inf,
21587.7090454,-inf,
21587.7090454,-inf,
21587.0361328,-inf,
21587.0361328,-inf,
21586.3632202,-inf,
21586.3632202,-inf,
21585.6903076,-inf,
21585.6903076,-inf,
21585.017395,-inf,
21585.017395,-inf,
21584.3444824,-inf,
21584.3444824,-inf,
21583.6715698,-inf,
21583.6715698,-inf,
21582.9986572,-inf,
21582.9986572,-inf,
21582.3257446,-inf,
21582.3257446,-inf,
21581.652832,-inf,
21581.652832,-inf,
21580.9799194,-inf,
21580.9799194,-inf,
21580.3070068,-inf,
21580.3070068,-inf,
21579.6340942,-inf,
21579.6340942,-inf,
21578.9611816,-inf,
21578.9611816,-inf,
21578.288269,-inf,
21578.288269,-inf,
21577.6153564,-inf,
21577.6153564,-inf,
21576.9424438,-inf,
21576.9424438,-inf,
21576.2695312,-inf,
21576.2695312,-inf,
21575.5966187,-inf,
21575.5966187,-inf,
21574.9237061,-inf,
21574.9237061,-inf,
21574.2507935,-inf,
21574.2507935,-inf,
21573.5778809,-inf,
21573.5778809,-inf,
21572.9049683,-inf,
21572.9049683,-inf,
21572.2320557,-inf,
21572.2320557,-inf,
21571.5591431,-inf,
21571.5591431,-inf,
21570.8862305,-inf,
21570.8862305,-inf,
21570.2133179,-inf,
21570.2133179,-inf,
21569.5404053,-inf,
21569.5404053,-inf,
21568.8674927,-inf,
21568.8674927,-inf,
21568.1945801,-inf,
21568.1945801,-inf,
21567.5216675,-inf,
21567.5216675,-inf,
21566.8487549,-inf,
21566.8487549,-inf,
21566.1758423,-inf,
21566.1758423,-inf,
21565.5029297,-inf,
21565.5029297,-inf,
21564.8300171,-inf,
21564.8300171,-inf,
21564.1571045,-inf,
21564.1571045,-inf,
21563.4841919,-inf,
21563.4841919,-inf,
21562.8112793,-inf,
21562.8112793,-inf,
21562.1383667,-inf,
21562.1383667,-inf,
21561.4654541,-inf,
21561.4654541,-inf,
21560.7925415,-inf,
21560.7925415,-inf,
21560.1196289,-inf,
21560.1196289,-inf,
21559.4467163,-inf,
21559.4467163,-inf,
21558.7738037,-inf,
21558.7738037,-inf,
21558.1008911,-inf,
21558.1008911,-inf,
21557.4279785,-inf,
21557.4279785,-inf,
21556.7550659,-inf,
21556.7550659,-inf,
21556.0821533,-inf,
21556.0821533,-inf,
21555.4092407,-inf,
21555.4092407,-inf,
21554.7363281,-inf,
21554.7363281,-inf,
21554.0634155,-inf,
21554.0634155,-inf,
21553.3905029,-inf,
21553.3905029,-inf,
21552.7175903,-inf,
21552.7175903,-inf,
21552.0446777,-inf,
21552.0446777,-inf,
21551.3717651,-inf,
21551.3717651,-inf,
21550.6988525,-inf,
21550.6988525,-inf,
21550.0259399,-inf,
21550.0259399,-inf,
21549.3530273,-inf,
21549.3530273,-inf,
21548.6801147,-inf,
21548.6801147,-inf,
21548.0072021,-inf,
21548.0072021,-inf,
21547.3342896,-inf,
21547.3342896,-inf,
21546.661377,-inf,
21546.661377,-inf,
21545.9884644,-inf,
21545.9884644,-inf,
21545.3155518,-inf,
21545.3155518,-inf,
21544.6426392,-inf,
21544.6426392,-inf,
21543.9697266,-inf,
21543.9697266,-inf,
21543.296814,-inf,
21543.296814,-inf,
21542.6239014,-inf,
21542.6239014,-inf,
21541.9509888,-inf,
21541.9509888,-inf,
21541.2780762,-inf,
21541.2780762,-inf,
21540.6051636,-inf,
21540.6051636,-inf,
21539.932251,-inf,
21539.932251,-inf,
21539.2593384,-inf,
21539.2593384,-inf,
21538.5864258,-inf,
21538.5864258,-inf,
21537.9135132,-inf,
21537.9135132,-inf,
21537.2406006,-inf,
21537.2406006,-inf,
21536.567688,-inf,
21536.567688,-inf,
21535.8947754,-inf,
21535.8947754,-inf,
21535.2218628,-inf,
21535.2218628,-inf,
21534.5489502,-inf,
21534.5489502,-inf,
21533.8760376,-inf,
21533.8760376,-inf,
21533.203125,-inf,
21533.203125,-inf,
21532.5302124,-inf,
21532.5302124,-inf,
21531.8572998,-inf,
21531.8572998,-inf,
21531.1843872,-inf,
21531.1843872,-inf,
21530.5114746,-inf,
21530.5114746,-inf,
21529.838562,-inf,
21529.838562,-inf,
21529.1656494,-inf,
21529.1656494,-inf,
21528.4927368,-inf,
21528.4927368,-inf,
21527.8198242,-inf,
21527.8198242,-inf,
21527.1469116,-inf,
21527.1469116,-inf,
21526.473999,-inf,
21526.473999,-inf,
21525.8010864,-inf,
21525.8010864,-inf,
21525.1281738,-inf,
21525.1281738,-inf,
21524.4552612,-inf,
21524.4552612,-inf,
21523.7823486,-inf,
21523.7823486,-inf,
21523.109436,-inf,
21523.109436,-inf,
21522.4365234,-inf,
21522.4365234,-inf,
21521.7636108,-inf,
21521.7636108,-inf,
21521.0906982,-inf,
21521.0906982,-inf,
21520.4177856,-inf,
21520.4177856,-inf,
21519.744873,-inf,
21519.744873,-inf,
21519.0719604,-inf,
21519.0719604,-inf,
21518.3990479,-inf,
21518.3990479,-inf,
21517.7261353,-inf,
21517.7261353,-inf,
21517.0532227,-inf,
21517.0532227,-inf,
21516.3803101,-inf,
21516.3803101,-inf,
21515.7073975,-inf,
21515.7073975,-inf,
21515.0344849,-inf,
21515.0344849,-inf,
21514.3615723,-inf,
21514.3615723,-inf,
21513.6886597,-inf,
21513.6886597,-inf,
21513.0157471,-inf,
21513.0157471,-inf,
21512.3428345,-inf,
21512.3428345,-inf,
21511.6699219,-inf,
21511.6699219,-inf,
21510.9970093,-inf,
21510.9970093,-inf,
21510.3240967,-inf,
21510.3240967,-inf,
21509.6511841,-inf,
21509.6511841,-inf,
21508.9782715,-inf,
21508.9782715,-inf,
21508.3053589,-inf,
21508.3053589,-inf,
21507.6324463,-inf,
21507.6324463,-inf,
21506.9595337,-inf,
21506.9595337,-inf,
21506.2866211,-inf,
21506.2866211,-inf,
21505.6137085,-inf,
21505.6137085,-inf,
21504.9407959,-inf,
21504.9407959,-inf,
21504.2678833,-inf,
21504.2678833,-inf,
21503.5949707,-inf,
21503.5949707,-inf,
21502.9220581,-inf,
21502.9220581,-inf,
21502.2491455,-inf,
21502.2491455,-inf,
21501.5762329,-inf,
21501.5762329,-inf,
21500.9033203,-inf,
21500.9033203,-inf,
21500.2304077,-inf,
21500.2304077,-inf,
21499.5574951,-inf,
21499.5574951,-inf,
21498.8845825,-inf,
21498.8845825,-inf,
21498.2116699,-inf,
21498.2116699,-inf,
21497.5387573,-inf,
21497.5387573,-inf,
21496.8658447,-inf,
21496.8658447,-inf,
21496.1929321,-inf,
21496.1929321,-inf,
21495.5200195,-inf,
21495.5200195,-inf,
21494.8471069,-inf,
21494.8471069,-inf,
21494.1741943,-inf,
21494.1741943,-inf,
21493.5012817,-inf,
21493.5012817,-inf,
21492.8283691,-inf,
21492.8283691,-inf,
21492.1554565,-inf,
21492.1554565,-inf,
21491.4825439,-inf,
21491.4825439,-inf,
21490.8096313,-inf,
21490.8096313,-inf,
21490.1367188,-inf,
21490.1367188,-inf,
21489.4638062,-inf,
21489.4638062,-inf,
21488.7908936,-inf,
21488.7908936,-inf,
21488.117981,-inf,
21488.117981,-inf,
21487.4450684,-inf,
21487.4450684,-inf,
21486.7721558,-inf,
21486.7721558,-inf,
21486.0992432,-inf,
21486.0992432,-inf,
21485.4263306,-inf,
21485.4263306,-inf,
21484.753418,-inf,
21484.753418,-inf,
21484.0805054,-inf,
21484.0805054,-inf,
21483.4075928,-inf,
21483.4075928,-inf,
21482.7346802,-inf,
21482.7346802,-inf,
21482.0617676,-inf,
21482.0617676,-inf,
21481.388855,-inf,
21481.388855,-inf,
21480.7159424,-inf,
21480.7159424,-inf,
21480.0430298,-inf,
21480.0430298,-inf,
21479.3701172,-inf,
21479.3701172,-inf,
21478.6972046,-inf,
21478.6972046,-inf,
21478.024292,-inf,
21478.024292,-inf,
21477.3513794,-inf,
21477.3513794,-inf,
21476.6784668,-inf,
21476.6784668,-inf,
21476.0055542,-inf,
21476.0055542,-inf,
21475.3326416,-inf,
21475.3326416,-inf,
21474.659729,-inf,
21474.659729,-inf,
21473.9868164,-inf,
21473.9868164,-inf,
21473.3139038,-inf,
21473.3139038,-inf,
21472.6409912,-inf,
21472.6409912,-inf,
21471.9680786,-inf,
21471.9680786,-inf,
21471.295166,-inf,
21471.295166,-inf,
21470.6222534,-inf,
21470.6222534,-inf,
21469.9493408,-inf,
21469.9493408,-inf,
21469.2764282,-inf,
21469.2764282,-inf,
21468.6035156,-inf,
21468.6035156,-inf,
21467.930603,-inf,
21467.930603,-inf,
21467.2576904,-inf,
21467.2576904,-inf,
21466.5847778,-inf,
21466.5847778,-inf,
21465.9118652,-inf,
21465.9118652,-inf,
21465.2389526,-inf,
21465.2389526,-inf,
21464.56604,-inf,
21464.56604,-inf,
21463.8931274,-inf,
21463.8931274,-inf,
21463.2202148,-inf,
21463.2202148,-inf,
21462.5473022,-inf,
21462.5473022,-inf,
21461.8743896,-inf,
21461.8743896,-inf,
21461.2014771,-inf,
21461.2014771,-inf,
21460.5285645,-inf,
21460.5285645,-inf,
21459.8556519,-inf,
21459.8556519,-inf,
21459.1827393,-inf,
21459.1827393,-inf,
21458.5098267,-inf,
21458.5098267,-inf,
21457.8369141,-inf,
21457.8369141,-inf,
21457.1640015,-inf,
21457.1640015,-inf,
21456.4910889,-inf,
21456.4910889,-inf,
21455.8181763,-inf,
21455.8181763,-inf,
21455.1452637,-inf,
21455.1452637,-inf,
21454.4723511,-inf,
21454.4723511,-inf,
21453.7994385,-inf,
21453.7994385,-inf,
21453.1265259,-inf,
21453.1265259,-inf,
21452.4536133,-inf,
21452.4536133,-inf,
21451.7807007,-inf,
21451.7807007,-inf,
21451.1077881,-inf,
21451.1077881,-inf,
21450.4348755,-inf,
21450.4348755,-inf,
21449.7619629,-inf,
21449.7619629,-inf,
21449.0890503,-inf,
21449.0890503,-inf,
21448.4161377,-inf,
21448.4161377,-inf,
21447.7432251,-inf,
21447.7432251,-inf,
21447.0703125,-inf,
21447.0703125,-inf,
21446.3973999,-inf,
21446.3973999,-inf,
21445.7244873,-inf,
21445.7244873,-inf,
21445.0515747,-inf,
21445.0515747,-inf,
21444.3786621,-inf,
21444.3786621,-inf,
21443.7057495,-inf,
21443.7057495,-inf,
21443.0328369,-inf,
21443.0328369,-inf,
21442.3599243,-inf,
21442.3599243,-inf,
21441.6870117,-inf,
21441.6870117,-inf,
21441.0140991,-inf,
21441.0140991,-inf,
21440.3411865,-inf,
21440.3411865,-inf,
21439.6682739,-inf,
21439.6682739,-inf,
21438.9953613,-inf,
21438.9953613,-inf,
21438.3224487,-inf,
21438.3224487,-inf,
21437.6495361,-inf,
21437.6495361,-inf,
21436.9766235,-inf,
21436.9766235,-inf,
21436.3037109,-inf,
21436.3037109,-inf,
21435.6307983,-inf,
21435.6307983,-inf,
21434.9578857,-inf,
21434.9578857,-inf,
21434.2849731,-inf,
21434.2849731,-inf,
21433.6120605,-inf,
21433.6120605,-inf,
21432.9391479,-inf,
21432.9391479,-inf,
21432.2662354,-inf,
21432.2662354,-inf,
21431.5933228,-inf,
21431.5933228,-inf,
21430.9204102,-inf,
21430.9204102,-inf,
21430.2474976,-inf,
21430.2474976,-inf,
21429.574585,-inf,
21429.574585,-inf,
21428.9016724,-inf,
21428.9016724,-inf,
21428.2287598,-inf,
21428.2287598,-inf,
21427.5558472,-inf,
21427.5558472,-inf,
21426.8829346,-inf,
21426.8829346,-inf,
21426.210022,-inf,
21426.210022,-inf,
21425.5371094,-inf,
21425.5371094,-inf,
21424.8641968,-inf,
21424.8641968,-inf,
21424.1912842,-inf,
21424.1912842,-inf,
21423.5183716,-inf,
21423.5183716,-inf,
21422.845459,-inf,
21422.845459,-inf,
21422.1725464,-inf,
21422.1725464,-inf,
21421.4996338,-inf,
21421.4996338,-inf,
21420.8267212,-inf,
21420.8267212,-inf,
21420.1538086,-inf,
21420.1538086,-inf,
21419.480896,-inf,
21419.480896,-inf,
21418.8079834,-inf,
21418.8079834,-inf,
21418.1350708,-inf,
21418.1350708,-inf,
21417.4621582,-inf,
21417.4621582,-inf,
21416.7892456,-inf,
21416.7892456,-inf,
21416.116333,-inf,
21416.116333,-inf,
21415.4434204,-inf,
21415.4434204,-inf,
21414.7705078,-inf,
21414.7705078,-inf,
21414.0975952,-inf,
21414.0975952,-inf,
21413.4246826,-inf,
21413.4246826,-inf,
21412.75177,-inf,
21412.75177,-inf,
21412.0788574,-inf,
21412.0788574,-inf,
21411.4059448,-inf,
21411.4059448,-inf,
21410.7330322,-inf,
21410.7330322,-inf,
21410.0601196,-inf,
21410.0601196,-inf,
21409.387207,-inf,
21409.387207,-inf,
21408.7142944,-inf,
21408.7142944,-inf,
21408.0413818,-inf,
21408.0413818,-inf,
21407.3684692,-inf,
21407.3684692,-inf,
21406.6955566,-inf,
21406.6955566,-inf,
21406.022644,-inf,
21406.022644,-inf,
21405.3497314,-inf,
21405.3497314,-inf,
21404.6768188,-inf,
21404.6768188,-inf,
21404.0039062,-inf,
21404.0039062,-inf,
21403.3309937,-inf,
21403.3309937,-inf,
21402.6580811,-inf,
21402.6580811,-inf,
21401.9851685,-inf,
21401.9851685,-inf,
21401.3122559,-inf,
21401.3122559,-inf,
21400.6393433,-inf,
21400.6393433,-inf,
21399.9664307,-inf,
21399.9664307,-inf,
21399.2935181,-inf,
21399.2935181,-inf,
21398.6206055,-inf,
21398.6206055,-inf,
21397.9476929,-inf,
21397.9476929,-inf,
21397.2747803,-inf,
21397.2747803,-inf,
21396.6018677,-inf,
21396.6018677,-inf,
21395.9289551,-inf,
21395.9289551,-inf,
21395.2560425,-inf,
21395.2560425,-inf,
21394.5831299,-inf,
21394.5831299,-inf,
21393.9102173,-inf,
21393.9102173,-inf,
21393.2373047,-inf,
21393.2373047,-inf,
21392.5643921,-inf,
21392.5643921,-inf,
21391.8914795,-inf,
21391.8914795,-inf,
21391.2185669,-inf,
21391.2185669,-inf,
21390.5456543,-inf,
21390.5456543,-inf,
21389.8727417,-inf,
21389.8727417,-inf,
21389.1998291,-inf,
21389.1998291,-inf,
21388.5269165,-inf,
21388.5269165,-inf,
21387.8540039,-inf,
21387.8540039,-inf,
21387.1810913,-inf,
21387.1810913,-inf,
21386.5081787,-inf,
21386.5081787,-inf,
21385.8352661,-inf,
21385.8352661,-inf,
21385.1623535,-inf,
21385.1623535,-inf,
21384.4894409,-inf,
21384.4894409,-inf,
21383.8165283,-inf,
21383.8165283,-inf,
21383.1436157,-inf,
21383.1436157,-inf,
21382.4707031,-inf,
21382.4707031,-inf,
21381.7977905,-inf,
21381.7977905,-inf,
21381.1248779,-inf,
21381.1248779,-inf,
21380.4519653,-inf,
21380.4519653,-inf,
21379.7790527,-inf,
21379.7790527,-inf,
21379.1061401,-inf,
21379.1061401,-inf,
21378.4332275,-inf,
21378.4332275,-inf,
21377.7603149,-inf,
21377.7603149,-inf,
21377.0874023,-inf,
21377.0874023,-inf,
21376.4144897,-inf,
21376.4144897,-inf,
21375.7415771,-inf,
21375.7415771,-inf,
21375.0686646,-inf,
21375.0686646,-inf,
21374.395752,-inf,
21374.395752,-inf,
21373.7228394,-inf,
21373.7228394,-inf,
21373.0499268,-inf,
21373.0499268,-inf,
21372.3770142,-inf,
21372.3770142,-inf,
21371.7041016,-inf,
21371.7041016,-inf,
21371.031189,-inf,
21371.031189,-inf,
21370.3582764,-inf,
21370.3582764,-inf,
21369.6853638,-inf,
21369.6853638,-inf,
21369.0124512,-inf,
21369.0124512,-inf,
21368.3395386,-inf,
21368.3395386,-inf,
21367.666626,-inf,
21367.666626,-inf,
21366.9937134,-inf,
21366.9937134,-inf,
21366.3208008,-inf,
21366.3208008,-inf,
21365.6478882,-inf,
21365.6478882,-inf,
21364.9749756,-inf,
21364.9749756,-inf,
21364.302063,-inf,
21364.302063,-inf,
21363.6291504,-inf,
21363.6291504,-inf,
21362.9562378,-inf,
21362.9562378,-inf,
21362.2833252,-inf,
21362.2833252,-inf,
21361.6104126,-inf,
21361.6104126,-inf,
21360.9375,-inf,
21360.9375,-inf,
21360.2645874,-inf,
21360.2645874,-inf,
21359.5916748,-inf,
21359.5916748,-inf,
21358.9187622,-inf,
21358.9187622,-inf,
21358.2458496,-inf,
21358.2458496,-inf,
21357.572937,-inf,
21357.572937,-inf,
21356.9000244,-inf,
21356.9000244,-inf,
21356.2271118,-inf,
21356.2271118,-inf,
21355.5541992,-inf,
21355.5541992,-inf,
21354.8812866,-inf,
21354.8812866,-inf,
21354.208374,-inf,
21354.208374,-inf,
21353.5354614,-inf,
21353.5354614,-inf,
21352.8625488,-inf,
21352.8625488,-inf,
21352.1896362,-inf,
21352.1896362,-inf,
21351.5167236,-inf,
21351.5167236,-inf,
21350.843811,-inf,
21350.843811,-inf,
21350.1708984,-inf,
21350.1708984,-inf,
21349.4979858,-inf,
21349.4979858,-inf,
21348.8250732,-inf,
21348.8250732,-inf,
21348.1521606,-inf,
21348.1521606,-inf,
21347.479248,-inf,
21347.479248,-inf,
21346.8063354,-inf,
21346.8063354,-inf,
21346.1334229,-inf,
21346.1334229,-inf,
21345.4605103,-inf,
21345.4605103,-inf,
21344.7875977,-inf,
21344.7875977,-inf,
21344.1146851,-inf,
21344.1146851,-inf,
21343.4417725,-inf,
21343.4417725,-inf,
21342.7688599,-inf,
21342.7688599,-inf,
21342.0959473,-inf,
21342.0959473,-inf,
21341.4230347,-inf,
21341.4230347,-inf,
21340.7501221,-inf,
21340.7501221,-inf,
21340.0772095,-inf,
21340.0772095,-inf,
21339.4042969,-inf,
21339.4042969,-inf,
21338.7313843,-inf,
21338.7313843,-inf,
21338.0584717,-inf,
21338.0584717,-inf,
21337.3855591,-inf,
21337.3855591,-inf,
21336.7126465,-inf,
21336.7126465,-inf,
21336.0397339,-inf,
21336.0397339,-inf,
21335.3668213,-inf,
21335.3668213,-inf,
21334.6939087,-inf,
21334.6939087,-inf,
21334.0209961,-inf,
21334.0209961,-inf,
21333.3480835,-inf,
21333.3480835,-inf,
21332.6751709,-inf,
21332.6751709,-inf,
21332.0022583,-inf,
21332.0022583,-inf,
21331.3293457,-inf,
21331.3293457,-inf,
21330.6564331,-inf,
21330.6564331,-inf,
21329.9835205,-inf,
21329.9835205,-inf,
21329.3106079,-inf,
21329.3106079,-inf,
21328.6376953,-inf,
21328.6376953,-inf,
21327.9647827,-inf,
21327.9647827,-inf,
21327.2918701,-inf,
21327.2918701,-inf,
21326.6189575,-inf,
21326.6189575,-inf,
21325.9460449,-inf,
21325.9460449,-inf,
21325.2731323,-inf,
21325.2731323,-inf,
21324.6002197,-inf,
21324.6002197,-inf,
21323.9273071,-inf,
21323.9273071,-inf,
21323.2543945,-inf,
21323.2543945,-inf,
21322.5814819,-inf,
21322.5814819,-inf,
21321.9085693,-inf,
21321.9085693,-inf,
21321.2356567,-inf,
21321.2356567,-inf,
21320.5627441,-inf,
21320.5627441,-inf,
21319.8898315,-inf,
21319.8898315,-inf,
21319.2169189,-inf,
21319.2169189,-inf,
21318.5440063,-inf,
21318.5440063,-inf,
21317.8710938,-inf,
21317.8710938,-inf,
21317.1981812,-inf,
21317.1981812,-inf,
21316.5252686,-inf,
21316.5252686,-inf,
21315.852356,-inf,
21315.852356,-inf,
21315.1794434,-inf,
21315.1794434,-inf,
21314.5065308,-inf,
21314.5065308,-inf,
21313.8336182,-inf,
21313.8336182,-inf,
21313.1607056,-inf,
21313.1607056,-inf,
21312.487793,-inf,
21312.487793,-inf,
21311.8148804,-inf,
21311.8148804,-inf,
21311.1419678,-inf,
21311.1419678,-inf,
21310.4690552,-inf,
21310.4690552,-inf,
21309.7961426,-inf,
21309.7961426,-inf,
21309.12323,-inf,
21309.12323,-inf,
21308.4503174,-inf,
21308.4503174,-inf,
21307.7774048,-inf,
21307.7774048,-inf,
21307.1044922,-inf,
21307.1044922,-inf,
21306.4315796,-inf,
21306.4315796,-inf,
21305.758667,-inf,
21305.758667,-inf,
21305.0857544,-inf,
21305.0857544,-inf,
21304.4128418,-inf,
21304.4128418,-inf,
21303.7399292,-inf,
21303.7399292,-inf,
21303.0670166,-inf,
21303.0670166,-inf,
21302.394104,-inf,
21302.394104,-inf,
21301.7211914,-inf,
21301.7211914,-inf,
21301.0482788,-inf,
21301.0482788,-inf,
21300.3753662,-inf,
21300.3753662,-inf,
21299.7024536,-inf,
21299.7024536,-inf,
21299.029541,-inf,
21299.029541,-inf,
21298.3566284,-inf,
21298.3566284,-inf,
21297.6837158,-inf,
21297.6837158,-inf,
21297.0108032,-inf,
21297.0108032,-inf,
21296.3378906,-inf,
21296.3378906,-inf,
21295.664978,-inf,
21295.664978,-inf,
21294.9920654,-inf,
21294.9920654,-inf,
21294.3191528,-inf,
21294.3191528,-inf,
21293.6462402,-inf,
21293.6462402,-inf,
21292.9733276,-inf,
21292.9733276,-inf,
21292.300415,-inf,
21292.300415,-inf,
21291.6275024,-inf,
21291.6275024,-inf,
21290.9545898,-inf,
21290.9545898,-inf,
21290.2816772,-inf,
21290.2816772,-inf,
21289.6087646,-inf,
21289.6087646,-inf,
21288.9358521,-inf,
21288.9358521,-inf,
